TYPECOM,COM,REG,DEP,NCC,LIBELLE
COM,09313,76,09,TOURTOUSE,Tourtouse
COM,09314,76,09,TOURTROL,Tourtrol
COM,09315,76,09,TREMOULET,Trémoulet
COM,09316,76,09,TROYE D ARIEGE,Troye-d'Ariège
COMD,09317,,,UCHENTEIN,Uchentein
COM,09318,76,09,UNAC,Unac
COM,09319,76,09,UNZENT,Unzent
COM,09320,76,09,URS,Urs
COM,09321,76,09,USSAT,Ussat
COM,09322,76,09,USTOU,Ustou
COM,09323,76,09,VALS,Vals
COM,09324,76,09,VARILHES,Varilhes
COM,09325,76,09,VAYCHIS,Vaychis
COM,09326,76,09,VEBRE,Vèbre
COM,09327,76,09,VENTENAC,Ventenac
COM,09328,76,09,VERDUN,Verdun
COM,09329,76,09,VERNAJOUL,Vernajoul
COM,09330,76,09,VERNAUX,Vernaux
COM,09331,76,09,VERNET,Le Vernet
COM,09332,76,09,VERNIOLLE,Verniolle
COM,09334,76,09,VAL DE SOS,Val-de-Sos
COMD,09334,,,VICDESSOS,Vicdessos
COM,09335,76,09,VILLENEUVE,Villeneuve
COM,09336,76,09,VILLENEUVE D OLMES,Villeneuve-d'Olmes
COM,09338,76,09,VILLENEUVE DU LATOU,Villeneuve-du-Latou
COM,09339,76,09,VILLENEUVE DU PAREAGE,Villeneuve-du-Paréage
COM,09340,76,09,VIRA,Vira
COM,09341,76,09,VIVIES,Viviès
COM,09342,76,09,SAINTE SUZANNE,Sainte-Suzanne
COM,10002,44,10,AILLEVILLE,Ailleville
COM,10003,44,10,AIX VILLEMAUR PALIS,Aix-Villemaur-Pâlis
COMD,10003,,,AIX EN OTHE,Aix-en-Othe
COM,10004,44,10,ALLIBAUDIERES,Allibaudières
COM,10005,44,10,AMANCE,Amance
COM,10006,44,10,ARCIS SUR AUBE,Arcis-sur-Aube
COM,10007,44,10,ARCONVILLE,Arconville
COM,10008,44,10,ARGANCON,Argançon
COM,10009,44,10,ARRELLES,Arrelles
COM,10010,44,10,ARREMBECOURT,Arrembécourt
COM,10011,44,10,ARRENTIERES,Arrentières
COM,10012,44,10,ARSONVAL,Arsonval
COM,10013,44,10,ASSENAY,Assenay
COM,10014,44,10,ASSENCIERES,Assencières
COM,10015,44,10,AUBETERRE,Aubeterre
COM,10017,44,10,AULNAY,Aulnay
COM,10018,44,10,AUXON,Auxon
COM,10019,44,10,VAL D AUZON,Val-d'Auzon
COM,10020,44,10,AVANT LES MARCILLY,Avant-lès-Marcilly
COM,10021,44,10,AVANT LES RAMERUPT,Avant-lès-Ramerupt
COM,10022,44,10,AVIREY LINGEY,Avirey-Lingey
COM,10023,44,10,AVON LA PEZE,Avon-la-Pèze
COM,10024,44,10,AVREUIL,Avreuil
COM,10025,44,10,BAGNEUX LA FOSSE,Bagneux-la-Fosse
COM,10026,44,10,BAILLY LE FRANC,Bailly-le-Franc
COM,10027,44,10,BALIGNICOURT,Balignicourt
COM,10028,44,10,BALNOT LA GRANGE,Balnot-la-Grange
COM,10029,44,10,BALNOT SUR LAIGNES,Balnot-sur-Laignes
COM,10030,44,10,BARBEREY SAINT SULPICE,Barberey-Saint-Sulpice
COM,10031,44,10,BARBUISE,Barbuise
COM,10032,44,10,BAROVILLE,Baroville
COM,10033,44,10,BAR SUR AUBE,Bar-sur-Aube
COM,10034,44,10,BAR SUR SEINE,Bar-sur-Seine
COM,10035,44,10,BAYEL,Bayel
COMA,10036,,,BEAUVOIR SUR SARCE,Beauvoir-sur-Sarce
COM,10037,44,10,BERCENAY EN OTHE,Bercenay-en-Othe
COM,10038,44,10,BERCENAY LE HAYER,Bercenay-le-Hayer
COM,10039,44,10,BERGERES,Bergères
COM,10040,44,10,BERNON,Bernon
COM,10041,44,10,BERTIGNOLLES,Bertignolles
COM,10042,44,10,BERULLE,Bérulle
COM,10043,44,10,BESSY,Bessy
COM,10044,44,10,BETIGNICOURT,Bétignicourt
COM,10045,44,10,BEUREY,Beurey
COM,10046,44,10,BLAINCOURT SUR AUBE,Blaincourt-sur-Aube
COM,10047,44,10,BLIGNICOURT,Blignicourt
COM,10048,44,10,BLIGNY,Bligny
COM,10049,44,10,BORDES AUMONT,Les Bordes-Aumont
COM,10050,44,10,BOSSANCOURT,Bossancourt
COM,10051,44,10,BOUILLY,Bouilly
COM,10052,44,10,BOULAGES,Boulages
COM,10053,44,10,BOURANTON,Bouranton
COM,10054,44,10,BOURDENAY,Bourdenay
COM,10055,44,10,BOURGUIGNONS,Bourguignons
COM,10056,44,10,BOUY LUXEMBOURG,Bouy-Luxembourg
COM,10057,44,10,BOUY SUR ORVIN,Bouy-sur-Orvin
COM,10058,44,10,BRAGELOGNE BEAUVOIR,Bragelogne-Beauvoir
COM,10059,44,10,BRAUX,Braux
COM,10060,44,10,BREVIANDES,Bréviandes
COM,10061,44,10,BREVONNES,Brévonnes
COM,10062,44,10,BRIEL SUR BARSE,Briel-sur-Barse
COM,10063,44,10,BRIENNE LA VIEILLE,Brienne-la-Vieille
COM,10064,44,10,BRIENNE LE CHATEAU,Brienne-le-Château
COM,10065,44,10,BRILLECOURT,Brillecourt
COM,10066,44,10,BUCEY EN OTHE,Bucey-en-Othe
COM,10067,44,10,BUCHERES,Buchères
COM,10068,44,10,BUXEUIL,Buxeuil
COM,10069,44,10,BUXIERES SUR ARCE,Buxières-sur-Arce
COM,10070,44,10,CELLES SUR OURCE,Celles-sur-Ource
COM,10071,44,10,CHACENAY,Chacenay
COM,10072,44,10,CHAISE,La Chaise
COM,10073,44,10,CHALETTE SUR VOIRE,Chalette-sur-Voire
COM,10074,44,10,CHAMOY,Chamoy
COM,10075,44,10,CHAMPFLEURY,Champfleury
COM,10076,44,10,CHAMPIGNOL LEZ MONDEVILLE,Champignol-lez-Mondeville
COM,10077,44,10,CHAMPIGNY SUR AUBE,Champigny-sur-Aube
COM,10078,44,10,CHAMP SUR BARSE,Champ-sur-Barse
COM,10079,44,10,CHANNES,Channes
COM,10080,44,10,CHAOURCE,Chaource
COM,10081,44,10,CHAPELLE SAINT LUC,La Chapelle-Saint-Luc
COM,10082,44,10,CHAPELLE VALLON,Chapelle-Vallon
COM,10083,44,10,CHAPPES,Chappes
COM,10084,44,10,CHARMONT SOUS BARBUISE,Charmont-sous-Barbuise
COM,10085,44,10,CHARMOY,Charmoy
COM,10086,44,10,CHARNY LE BACHOT,Charny-le-Bachot
COM,10087,44,10,CHASEREY,Chaserey
COM,10089,44,10,CHATRES,Châtres
COM,10090,44,10,CHAUCHIGNY,Chauchigny
COM,10091,44,10,CHAUDREY,Chaudrey
COM,10092,44,10,CHAUFFOUR LES BAILLY,Chauffour-lès-Bailly
COM,10093,44,10,CHAUMESNIL,Chaumesnil
COM,10094,44,10,CHAVANGES,Chavanges
COM,10095,44,10,CHENE,Le Chêne
COM,10096,44,10,CHENNEGY,Chennegy
COM,10097,44,10,CHERVEY,Chervey
COM,10098,44,10,CHESLEY,Chesley
COM,10099,44,10,CHESSY LES PRES,Chessy-les-Prés
COM,10100,44,10,CLEREY,Clérey
COM,10101,44,10,COCLOIS,Coclois
COM,10102,44,10,COLOMBE LA FOSSE,Colombé-la-Fosse
COM,10103,44,10,COLOMBE LE SEC,Colombé-le-Sec
COM,10104,44,10,CORMOST,Cormost
COM,10105,44,10,COURCELLES SUR VOIRE,Courcelles-sur-Voire
COM,10106,44,10,COURCEROY,Courceroy
COM,10107,44,10,COURSAN EN OTHE,Coursan-en-Othe
COM,10108,44,10,COURTAOULT,Courtaoult
COM,10109,44,10,COURTENOT,Courtenot
COM,10110,44,10,COURTERANGES,Courteranges
COM,10111,44,10,COURTERON,Courteron
COM,10112,44,10,COUSSEGREY,Coussegrey
COM,10113,44,10,COUVIGNON,Couvignon
COM,10114,44,10,CRANCEY,Crancey
COM,10115,44,10,CRENEY PRES TROYES,Creney-près-Troyes
COM,10116,44,10,CRESANTIGNES,Crésantignes
COM,10117,44,10,CRESPY LE NEUF,Crespy-le-Neuf
COM,10118,44,10,CROUTES,Les Croûtes
COM,10119,44,10,CUNFIN,Cunfin
COM,10120,44,10,CUSSANGY,Cussangy
COM,10121,44,10,DAMPIERRE,Dampierre
COM,10122,44,10,DAVREY,Davrey
COM,10123,44,10,DIENVILLE,Dienville
COM,10124,44,10,DIERREY SAINT JULIEN,Dierrey-Saint-Julien
COM,10125,44,10,DIERREY SAINT PIERRE,Dierrey-Saint-Pierre
COM,10126,44,10,DOLANCOURT,Dolancourt
COM,10127,44,10,DOMMARTIN LE COQ,Dommartin-le-Coq
COM,10128,44,10,DONNEMENT,Donnement
COM,10129,44,10,DOSCHES,Dosches
COM,10130,44,10,DOSNON,Dosnon
COM,10131,44,10,DROUPT SAINT BASLE,Droupt-Saint-Basle
COM,10132,44,10,DROUPT SAINTE MARIE,Droupt-Sainte-Marie
COM,10133,44,10,EAUX PUISEAUX,Eaux-Puiseaux
COM,10134,44,10,ECHEMINES,Échemines
COM,10135,44,10,ECLANCE,Éclance
COM,10136,44,10,EGUILLY SOUS BOIS,Éguilly-sous-Bois
COM,10137,44,10,ENGENTE,Engente
COM,10138,44,10,EPAGNE,Épagne
COM,10139,44,10,EPOTHEMONT,Épothémont
COM,10140,44,10,ERVY LE CHATEL,Ervy-le-Châtel
COM,10141,44,10,ESSOYES,Essoyes
COM,10142,44,10,ESTISSAC,Estissac
COM,10143,44,10,ETOURVY,Étourvy
COM,10144,44,10,ETRELLES SUR AUBE,Étrelles-sur-Aube
COM,10145,44,10,FAUX VILLECERF,Faux-Villecerf
COM,10146,44,10,FAY LES MARCILLY,Fay-lès-Marcilly
COM,10147,44,10,FAYS LA CHAPELLE,Fays-la-Chapelle
COM,10148,44,10,FERREUX QUINCEY,Ferreux-Quincey
COM,10149,44,10,FEUGES,Feuges
COM,10150,44,10,FONTAINE,Fontaine
COM,10151,44,10,FONTAINE LES GRES,Fontaine-les-Grès
COM,10153,44,10,FONTAINE MACON,Fontaine-Mâcon
COM,10154,44,10,FONTENAY DE BOSSERY,Fontenay-de-Bossery
COM,10155,44,10,FONTETTE,Fontette
COM,10156,44,10,FONTVANNES,Fontvannes
COM,10157,44,10,FOSSE CORDUAN,La Fosse-Corduan
COM,10158,44,10,FOUCHERES,Fouchères
COM,10159,44,10,FRALIGNES,Fralignes
COM,10160,44,10,FRAVAUX,Fravaux
COM,10161,44,10,FRESNAY,Fresnay
COM,10162,44,10,FRESNOY LE CHATEAU,Fresnoy-le-Château
COM,10163,44,10,FULIGNY,Fuligny
COM,10164,44,10,GELANNES,Gélannes
COM,10165,44,10,GERAUDOT,Géraudot
COM,10166,44,10,GRANDES CHAPELLES,Les Grandes-Chapelles
COM,10167,44,10,GRANDVILLE,Grandville
COM,10168,44,10,GRANGES,Les Granges
COM,10169,44,10,GUMERY,Gumery
COM,10170,44,10,GYE SUR SEINE,Gyé-sur-Seine
COM,10171,44,10,HAMPIGNY,Hampigny
COM,10172,44,10,HERBISSE,Herbisse
COM,10173,44,10,ISLE AUMONT,Isle-Aumont
COM,10174,44,10,ISLE AUBIGNY,Isle-Aubigny
COM,10175,44,10,JASSEINES,Jasseines
COM,10176,44,10,JAUCOURT,Jaucourt
COM,10177,44,10,JAVERNANT,Javernant
COM,10178,44,10,JESSAINS,Jessains
COM,10179,44,10,JEUGNY,Jeugny
COM,10180,44,10,JONCREUIL,Joncreuil
COM,10181,44,10,JULLY SUR SARCE,Jully-sur-Sarce
COM,10182,44,10,JUVANCOURT,Juvancourt
COM,10183,44,10,JUVANZE,Juvanzé
COM,10184,44,10,JUZANVIGNY,Juzanvigny
COM,10185,44,10,LAGESSE,Lagesse
COM,10186,44,10,LAINES AUX BOIS,Laines-aux-Bois
COM,10187,44,10,LANDREVILLE,Landreville
COM,10188,44,10,LANTAGES,Lantages
COM,10189,44,10,LASSICOURT,Lassicourt
COM,10190,44,10,LAUBRESSEL,Laubressel
COM,10191,44,10,LAVAU,Lavau
COM,10192,44,10,LENTILLES,Lentilles
COM,10193,44,10,LESMONT,Lesmont
COM,10194,44,10,LEVIGNY,Lévigny
COM,10195,44,10,LHUITRE,Lhuître
COM,10196,44,10,LIGNIERES,Lignières
COM,10197,44,10,LIGNOL LE CHATEAU,Lignol-le-Château
COM,10198,44,10,LIREY,Lirey
COM,10199,44,10,LOCHES SUR OURCE,Loches-sur-Ource
COM,10200,44,10,LOGE AUX CHEVRES,La Loge-aux-Chèvres
COM,10201,44,10,LOGE POMBLIN,La Loge-Pomblin
COM,10202,44,10,LOGES MARGUERON,Les Loges-Margueron
COM,10203,44,10,LONGCHAMP SUR AUJON,Longchamp-sur-Aujon
COM,10204,44,10,LONGEVILLE SUR MOGNE,Longeville-sur-Mogne
COM,10205,44,10,LONGPRE LE SEC,Longpré-le-Sec
COM,10206,44,10,LONGSOLS,Longsols
COM,10207,44,10,LONGUEVILLE SUR AUBE,Longueville-sur-Aube
COM,10208,44,10,LOUPTIERE THENARD,La Louptière-Thénard
COM,10209,44,10,LUSIGNY SUR BARSE,Lusigny-sur-Barse
COM,10210,44,10,LUYERES,Luyères
COM,10211,44,10,MACEY,Macey
COM,10212,44,10,MACHY,Machy
COM,10213,44,10,MAGNANT,Magnant
COM,10214,44,10,MAGNICOURT,Magnicourt
COM,10215,44,10,MAGNY FOUCHARD,Magny-Fouchard
COM,10216,44,10,MAILLY LE CAMP,Mailly-le-Camp
COM,10217,44,10,MAISON DES CHAMPS,Maison-des-Champs
COM,10218,44,10,MAISONS LES CHAOURCE,Maisons-lès-Chaource
COM,10219,44,10,MAISONS LES SOULAINES,Maisons-lès-Soulaines
COM,10220,44,10,MAIZIERES LA GRANDE PAROISSE,Maizières-la-Grande-Paroisse
COM,10221,44,10,MAIZIERES LES BRIENNE,Maizières-lès-Brienne
COM,10222,44,10,MARAYE EN OTHE,Maraye-en-Othe
COM,10223,44,10,MARCILLY LE HAYER,Marcilly-le-Hayer
COM,10224,44,10,MARIGNY LE CHATEL,Marigny-le-Châtel
COM,10225,44,10,MARNAY SUR SEINE,Marnay-sur-Seine
COM,10226,44,10,MAROLLES LES BAILLY,Marolles-lès-Bailly
COM,10227,44,10,MAROLLES SOUS LIGNIERES,Marolles-sous-Lignières
COM,10228,44,10,MATHAUX,Mathaux
COM,10229,44,10,MAUPAS,Maupas
COM,10230,44,10,MERGEY,Mergey
COM,10231,44,10,MERIOT,Le Mériot
COM,10232,44,10,MERREY SUR ARCE,Merrey-sur-Arce
COM,10233,44,10,MERY SUR SEINE,Méry-sur-Seine
COM,10234,44,10,MESGRIGNY,Mesgrigny
COM,10235,44,10,MESNIL LA COMTESSE,Mesnil-la-Comtesse
COM,10236,44,10,MESNIL LETTRE,Mesnil-Lettre
COM,10237,44,10,MESNIL SAINT LOUP,Mesnil-Saint-Loup
COM,10238,44,10,MESNIL SAINT PERE,Mesnil-Saint-Père
COM,10239,44,10,MESNIL SELLIERES,Mesnil-Sellières
COM,10240,44,10,MESSON,Messon
COM,10241,44,10,METZ ROBERT,Metz-Robert
COM,10242,44,10,MEURVILLE,Meurville
COM,10243,44,10,MOLINS SUR AUBE,Molins-sur-Aube
COM,10245,44,10,MONTAULIN,Montaulin
COM,10246,44,10,MONTCEAUX LES VAUDES,Montceaux-lès-Vaudes
COM,10247,44,10,MONTFEY,Montfey
COM,10248,44,10,MONTGUEUX,Montgueux
COM,10249,44,10,MONTIERAMEY,Montiéramey
COM,10250,44,10,MONTIER EN L ISLE,Montier-en-l'Isle
COM,10251,44,10,MONTIGNY LES MONTS,Montigny-les-Monts
COM,10252,44,10,MONTMARTIN LE HAUT,Montmartin-le-Haut
COM,10253,44,10,MONTMORENCY BEAUFORT,Montmorency-Beaufort
COM,10254,44,10,MONTPOTHIER,Montpothier
COM,10255,44,10,MONTREUIL SUR BARSE,Montreuil-sur-Barse
COM,10256,44,10,MONTSUZAIN,Montsuzain
COM,10257,44,10,MOREMBERT,Morembert
COM,10258,44,10,MORVILLIERS,Morvilliers
COM,10259,44,10,MOTTE TILLY,La Motte-Tilly
COM,10260,44,10,MOUSSEY,Moussey
COM,10261,44,10,MUSSY SUR SEINE,Mussy-sur-Seine
COM,10262,44,10,NEUVILLE SUR SEINE,Neuville-sur-Seine
COM,10263,44,10,NEUVILLE SUR VANNE,Neuville-sur-Vanne
COM,10264,44,10,NOE LES MALLETS,Noé-les-Mallets
COM,10265,44,10,NOES PRES TROYES,Les Noës-près-Troyes
COM,10266,44,10,NOGENT EN OTHE,Nogent-en-Othe
COM,10267,44,10,NOGENT SUR AUBE,Nogent-sur-Aube
COM,10268,44,10,NOGENT SUR SEINE,Nogent-sur-Seine
COM,10269,44,10,NOZAY,Nozay
COM,10270,44,10,ONJON,Onjon
COM,10271,44,10,ORIGNY LE SEC,Origny-le-Sec
COM,10272,44,10,ORMES,Ormes
COM,10273,44,10,ORTILLON,Ortillon
COM,10274,44,10,ORVILLIERS SAINT JULIEN,Orvilliers-Saint-Julien
COM,10275,44,10,OSSEY LES TROIS MAISONS,Ossey-les-Trois-Maisons
COM,10276,44,10,PAISY COSDON,Paisy-Cosdon
COMD,10277,,,PALIS,Palis
COM,10278,44,10,PARGUES,Pargues
COM,10279,44,10,PARS LES CHAVANGES,Pars-lès-Chavanges
COM,10280,44,10,PARS LES ROMILLY,Pars-lès-Romilly
COM,10281,44,10,PAVILLON SAINTE JULIE,Le Pavillon-Sainte-Julie
COM,10282,44,10,PAYNS,Payns
COM,10283,44,10,PEL ET DER,Pel-et-Der
COM,10284,44,10,PERIGNY LA ROSE,Périgny-la-Rose
COM,10285,44,10,PERTHES LES BRIENNE,Perthes-lès-Brienne
COM,10286,44,10,PETIT MESNIL,Petit-Mesnil
COM,10287,44,10,PINEY,Piney
COM,10288,44,10,PLAINES SAINT LANGE,Plaines-Saint-Lange
COM,10289,44,10,PLANCY L ABBAYE,Plancy-l'Abbaye
COM,10290,44,10,PLANTY,Planty
COM,10291,44,10,PLESSIS BARBUISE,Plessis-Barbuise
COM,10293,44,10,POIVRES,Poivres
COM,10294,44,10,POLIGNY,Poligny
COM,10295,44,10,POLISOT,Polisot
COM,10296,44,10,POLISY,Polisy
COM,10297,44,10,PONT SAINTE MARIE,Pont-Sainte-Marie
COM,10298,44,10,PONT SUR SEINE,Pont-sur-Seine
COM,10299,44,10,POUAN LES VALLEES,Pouan-les-Vallées
COM,10300,44,10,POUGY,Pougy
COM,10301,44,10,POUY SUR VANNES,Pouy-sur-Vannes
COM,10302,44,10,PRASLIN,Praslin
COM,10303,44,10,PRECY NOTRE DAME,Précy-Notre-Dame
COM,10304,44,10,PRECY SAINT MARTIN,Précy-Saint-Martin
COM,10305,44,10,PREMIERFAIT,Prémierfait
COM,10306,44,10,PROVERVILLE,Proverville
COM,10307,44,10,PRUGNY,Prugny
COM,10308,44,10,PRUNAY BELLEVILLE,Prunay-Belleville
COM,10309,44,10,PRUSY,Prusy
COM,10310,44,10,PUITS ET NUISEMENT,Puits-et-Nuisement
COMA,10311,,,QUINCEY,Quincey
COM,10312,44,10,RACINES,Racines
COM,10313,44,10,RADONVILLIERS,Radonvilliers
COM,10314,44,10,RAMERUPT,Ramerupt
COM,10315,44,10,RANCES,Rances
COM,10316,44,10,RHEGES,Rhèges
COM,10317,44,10,RICEYS,Les Riceys
COM,10318,44,10,RIGNY LA NONNEUSE,Rigny-la-Nonneuse
COM,10319,44,10,RIGNY LE FERRON,Rigny-le-Ferron
COM,10320,44,10,RILLY SAINTE SYRE,Rilly-Sainte-Syre
COM,10321,44,10,RIVIERE DE CORPS,La Rivière-de-Corps
COM,10323,44,10,ROMILLY SUR SEINE,Romilly-sur-Seine
COM,10324,44,10,RONCENAY,Roncenay
COM,10325,44,10,ROSIERES PRES TROYES,Rosières-près-Troyes
COM,10326,44,10,ROSNAY L HOPITAL,Rosnay-l'Hôpital
COM,10327,44,10,ROTHIERE,La Rothière
COM,10328,44,10,ROUILLY SACEY,Rouilly-Sacey
COM,10329,44,10,ROUILLY SAINT LOUP,Rouilly-Saint-Loup
COM,10330,44,10,ROUVRES LES VIGNES,Rouvres-les-Vignes
COM,10331,44,10,RUMILLY LES VAUDES,Rumilly-lès-Vaudes
COM,10332,44,10,RUVIGNY,Ruvigny
COM,10333,44,10,SAINT ANDRE LES VERGERS,Saint-André-les-Vergers
COM,10334,44,10,SAINT AUBIN,Saint-Aubin
COM,10335,44,10,SAINT BENOIST SUR VANNE,Saint-Benoist-sur-Vanne
COM,10336,44,10,SAINT BENOIT SUR SEINE,Saint-Benoît-sur-Seine
COM,10337,44,10,SAINT CHRISTOPHE DODINICOURT,Saint-Christophe-Dodinicourt
COM,10338,44,10,SAINT ETIENNE SOUS BARBUISE,Saint-Étienne-sous-Barbuise
COM,10339,44,10,SAINT FLAVY,Saint-Flavy
COM,10340,44,10,SAINT GERMAIN,Saint-Germain
COM,10341,44,10,SAINT HILAIRE SOUS ROMILLY,Saint-Hilaire-sous-Romilly
COM,10342,44,10,SAINT JEAN DE BONNEVAL,Saint-Jean-de-Bonneval
COM,10343,44,10,SAINT JULIEN LES VILLAS,Saint-Julien-les-Villas
COM,10344,44,10,SAINT LEGER PRES TROYES,Saint-Léger-près-Troyes
COM,10345,44,10,SAINT LEGER SOUS BRIENNE,Saint-Léger-sous-Brienne
COM,10346,44,10,SAINT LEGER SOUS MARGERIE,Saint-Léger-sous-Margerie
COM,10347,44,10,SAINT LOUP DE BUFFIGNY,Saint-Loup-de-Buffigny
COM,10348,44,10,SAINT LUPIEN,Saint-Lupien
COM,10349,44,10,SAINT LYE,Saint-Lyé
COM,10350,44,10,SAINT MARDS EN OTHE,Saint-Mards-en-Othe
COM,10351,44,10,SAINT MARTIN DE BOSSENAY,Saint-Martin-de-Bossenay
COM,10352,44,10,SAINTE MAURE,Sainte-Maure
COM,10353,44,10,SAINT MESMIN,Saint-Mesmin
COM,10354,44,10,SAINT NABORD SUR AUBE,Saint-Nabord-sur-Aube
COM,10355,44,10,SAINT NICOLAS LA CHAPELLE,Saint-Nicolas-la-Chapelle
COM,10356,44,10,SAINT OULPH,Saint-Oulph
COM,10357,44,10,SAINT PARRES AUX TERTRES,Saint-Parres-aux-Tertres
COM,10358,44,10,SAINT PARRES LES VAUDES,Saint-Parres-lès-Vaudes
COM,10359,44,10,SAINT PHAL,Saint-Phal
COM,10360,44,10,SAINT POUANGE,Saint-Pouange
COM,10361,44,10,SAINT REMY SOUS BARBUISE,Saint-Remy-sous-Barbuise
COM,10362,44,10,SAINTE SAVINE,Sainte-Savine
COM,10363,44,10,SAINT THIBAULT,Saint-Thibault
COM,10364,44,10,SAINT USAGE,Saint-Usage
COM,10365,44,10,SALON,Salon
COM,10366,44,10,SAULCY,Saulcy
COM,10367,44,10,SAULSOTTE,La Saulsotte
COM,10368,44,10,SAVIERES,Savières
COM,10369,44,10,SEMOINE,Semoine
COM,10370,44,10,SOLIGNY LES ETANGS,Soligny-les-Étangs
COM,10371,44,10,SOMMEVAL,Sommeval
COM,10372,44,10,SOULAINES DHUYS,Soulaines-Dhuys
COM,10373,44,10,SOULIGNY,Souligny
COM,10374,44,10,SPOY,Spoy
COM,10375,44,10,THENNELIERES,Thennelières
COM,10376,44,10,THIEFFRAIN,Thieffrain
COM,10377,44,10,THIL,Thil
COM,10378,44,10,THORS,Thors
COM,10379,44,10,TORCY LE GRAND,Torcy-le-Grand
COM,10380,44,10,TORCY LE PETIT,Torcy-le-Petit
COM,10381,44,10,TORVILLIERS,Torvilliers
COM,10382,44,10,TRAINEL,Traînel
COM,10383,44,10,TRANCAULT,Trancault
COM,10384,44,10,TRANNES,Trannes
COM,10386,44,10,TROUANS,Trouans
COM,10387,44,10,TROYES,Troyes
COM,10388,44,10,TURGY,Turgy
COM,10389,44,10,UNIENVILLE,Unienville
COM,10390,44,10,URVILLE,Urville
COM,10391,44,10,VAILLY,Vailly
COM,10392,44,10,VALLANT SAINT GEORGES,Vallant-Saint-Georges
COM,10393,44,10,VALLENTIGNY,Vallentigny
COM,10394,44,10,VALLIERES,Vallières
COM,10395,44,10,VANLAY,Vanlay
COM,10396,44,10,VAUCHASSIS,Vauchassis
COM,10397,44,10,VAUCHONVILLIERS,Vauchonvilliers
COM,10398,44,10,VAUCOGNE,Vaucogne
COM,10399,44,10,VAUDES,Vaudes
COM,10400,44,10,VAUPOISSON,Vaupoisson
COM,10401,44,10,VENDEUVRE SUR BARSE,Vendeuvre-sur-Barse
COM,10402,44,10,VENDUE MIGNOT,La Vendue-Mignot
COM,10403,44,10,VERNONVILLIERS,Vernonvilliers
COM,10404,44,10,VERPILLIERES SUR OURCE,Verpillières-sur-Ource
COM,10405,44,10,VERRICOURT,Verricourt
COM,10406,44,10,VERRIERES,Verrières
COM,10408,44,10,VIAPRES LE PETIT,Viâpres-le-Petit
COM,10409,44,10,VILLACERF,Villacerf
COM,10410,44,10,VILLADIN,Villadin
COM,10411,44,10,VILLE AUX BOIS,La Ville-aux-Bois
COM,10412,44,10,VILLECHETIF,Villechétif
COM,10414,44,10,VILLELOUP,Villeloup
COMD,10415,,,VILLEMAUR SUR VANNE,Villemaur-sur-Vanne
COM,10416,44,10,VILLEMEREUIL,Villemereuil
COM,10417,44,10,VILLEMOIRON EN OTHE,Villemoiron-en-Othe
COM,10418,44,10,VILLEMORIEN,Villemorien
COM,10419,44,10,VILLEMOYENNE,Villemoyenne
COM,10420,44,10,VILLENAUXE LA GRANDE,Villenauxe-la-Grande
COM,10421,44,10,VILLENEUVE AU CHATELOT,La Villeneuve-au-Châtelot
COM,10422,44,10,VILLENEUVE AU CHEMIN,Villeneuve-au-Chemin
COM,10423,44,10,VILLENEUVE AU CHENE,La Villeneuve-au-Chêne
COM,10424,44,10,VILLERET,Villeret
COM,10425,44,10,VILLERY,Villery
COM,10426,44,10,VILLE SOUS LA FERTE,Ville-sous-la-Ferté
COM,10427,44,10,VILLE SUR ARCE,Ville-sur-Arce
COM,10428,44,10,VILLE SUR TERRE,Ville-sur-Terre
COM,10429,44,10,VILLETTE SUR AUBE,Villette-sur-Aube
COM,10430,44,10,VILLIERS HERBISSE,Villiers-Herbisse
COM,10431,44,10,VILLIERS LE BOIS,Villiers-le-Bois
COM,10432,44,10,VILLIERS SOUS PRASLIN,Villiers-sous-Praslin
COM,10433,44,10,VILLY EN TRODES,Villy-en-Trodes
COM,10434,44,10,VILLY LE BOIS,Villy-le-Bois
COM,10435,44,10,VILLY LE MARECHAL,Villy-le-Maréchal
COM,10436,44,10,VINETS,Vinets
COM,10437,44,10,VIREY SOUS BAR,Virey-sous-Bar
COM,10438,44,10,VITRY LE CROISE,Vitry-le-Croisé
COM,10439,44,10,VIVIERS SUR ARTAUT,Viviers-sur-Artaut
COM,10440,44,10,VOIGNY,Voigny
COM,10441,44,10,VOSNON,Vosnon
COM,10442,44,10,VOUE,Voué
COM,10443,44,10,VOUGREY,Vougrey
COM,10444,44,10,VULAINES,Vulaines
COM,10445,44,10,YEVRES LE PETIT,Yèvres-le-Petit
COM,11001,76,11,AIGUES VIVES,Aigues-Vives
COM,11002,76,11,AIROUX,Airoux
COM,11003,76,11,AJAC,Ajac
COM,11004,76,11,ALAIGNE,Alaigne
COM,11005,76,11,ALAIRAC,Alairac
COM,11006,76,11,ALBAS,Albas
COM,11007,76,11,ALBIERES,Albières
COM,11008,76,11,ALET LES BAINS,Alet-les-Bains
COM,11009,76,11,ALZONNE,Alzonne
COM,11010,76,11,ANTUGNAC,Antugnac
COM,11011,76,11,ARAGON,Aragon
COM,11012,76,11,ARGELIERS,Argeliers
COM,11013,76,11,ARGENS MINERVOIS,Argens-Minervois
COM,11014,76,11,ARMISSAN,Armissan
COM,11015,76,11,ARQUES,Arques
COM,11016,76,11,ARQUETTES EN VAL,Arquettes-en-Val
COM,11017,76,11,ARTIGUES,Artigues
