nb_candidats_g,taux_de_reussite_g,taux_d_acces_6eme_3eme,nb_mentions_g,ips,ecart_type_de_l_ips
68,62.0,90.0,33,85.9,31.0
43,91.0,83.0,28,116.8,29.4
97,89.0,99.0,74,97.6,34.6
166,81.0,93.0,102,100.5,34.9
160,92.0,93.0,125,131.5,37.8
83,96.0,90.0,57,90.7,29.4
91,99.0,94.0,64,86.6,27.1
243,100.0,92.0,222,129.7,26.6
51,98.0,88.0,44,128.0,27.7
194,91.0,93.0,144,117.0,35.6
118,78.0,98.0,73,112.0,33.1
61,89.0,58.0,41,120.7,27.3
219,89.0,92.0,141,83.2,30.0
169,83.0,83.0,100,84.1,24.8
99,81.0,87.0,51,74.0,19.9
125,98.0,93.0,103,107.1,39.6
166,94.0,93.0,114,98.0,29.9
107,83.0,90.0,58,97.7,34.2
122,84.0,91.0,70,80.3,24.4
155,90.0,95.0,83,85.2,25.5
165,90.0,92.0,108,83.9,25.6
133,88.0,95.0,80,118.0,30.8
110,75.0,87.0,39,78.5,26.1
122,92.0,91.0,88,103.8,34.6
104,84.0,92.0,61,112.8,31.5
48,94.0,83.0,34,128.5,28.7
115,90.0,95.0,80,113.8,33.7
138,90.0,95.0,93,109.0,32.5
41,90.0,93.0,27,139.1,29.6
115,80.0,87.0,65,90.6,28.1
63,92.0,88.0,45,100.2,32.4
122,89.0,92.0,81,115.6,36.7
134,87.0,88.0,98,117.8,41.4
99,89.0,97.0,68,121.7,33.8
187,94.0,94.0,145,132.4,35.3
92,93.0,88.0,70,105.8,33.0
147,100.0,97.0,143,144.6,19.3
164,100.0,98.0,164,147.4,14.0
117,100.0,98.0,117,145.8,19.9
40,98.0,74.0,26,120.6,31.7
91,100.0,93.0,90,144.1,19.3
171,82.0,89.0,101,87.2,33.1
78,87.0,85.0,48,102.3,31.4
95,80.0,88.0,52,86.3,29.4
200,95.0,89.0,155,137.7,34.8
101,88.0,87.0,67,124.1,37.0
135,96.0,94.0,116,132.0,36.8
154,88.0,92.0,103,114.3,38.7
99,88.0,84.0,74,113.2,34.0
175,81.0,90.0,117,127.0,36.7
109,94.0,91.0,85,133.3,34.3
113,91.0,81.0,89,120.0,37.3
135,98.0,92.0,119,143.9,31.9
184,82.0,94.0,102,94.1,32.6
143,85.0,93.0,87,85.3,26.2
147,97.0,97.0,135,144.7,32.2
110,88.0,89.0,77,108.1,36.5
389,100.0,96.0,383,146.6,20.0
67,88.0,89.0,31,107.4,29.2
225,100.0,97.0,221,142.7,22.8
77,100.0,92.0,74,146.4,20.3
84,83.0,88.0,51,92.5,28.2
163,94.0,91.0,142,133.0,35.1
46,100.0,88.0,46,136.8,25.1
153,86.0,90.0,107,126.9,34.1
121,90.0,91.0,83,99.4,30.8
187,93.0,92.0,130,108.3,36.6
118,100.0,91.0,95,115.8,27.9
105,92.0,87.0,65,104.5,25.3
196,99.0,88.0,173,122.2,27.3
153,80.0,87.0,82,78.9,22.0
124,99.0,93.0,100,79.1,27.4
105,86.0,88.0,61,82.9,28.7
135,80.0,88.0,63,74.5,24.0
160,84.0,89.0,84,80.2,23.0
142,81.0,97.0,69,77.0,22.3
151,79.0,93.0,82,79.2,23.2
149,91.0,94.0,103,107.5,35.6
106,81.0,83.0,64,76.4,16.5
113,76.0,95.0,57,78.5,20.5
121,82.0,97.0,79,110.7,39.6
86,100.0,93.0,82,105.6,28.4
228,100.0,97.0,221,137.4,25.3
38,100.0,66.0,32,139.2,23.0
136,85.0,92.0,74,93.4,29.5
135,90.0,91.0,91,82.6,27.4
112,72.0,85.0,51,83.0,24.7
155,75.0,93.0,64,76.9,21.1
149,87.0,93.0,98,103.4,29.2
59,86.0,97.0,39,117.8,26.2
96,88.0,91.0,50,97.2,27.3
126,93.0,96.0,87,103.8,31.1
177,94.0,98.0,136,129.2,36.4
129,88.0,89.0,72,94.9,35.5
139,92.0,92.0,110,119.7,36.4
113,96.0,88.0,89,107.1,30.5
68,100.0,92.0,65,134.8,24.2
115,100.0,95.0,110,127.4,27.5
158,93.0,96.0,130,129.1,35.1
121,88.0,93.0,73,86.8,25.3
100,85.0,95.0,51,86.8,28.4
112,86.0,94.0,82,116.4,39.9
112,92.0,93.0,85,99.4,32.9
113,88.0,93.0,81,104.3,31.6
95,82.0,81.0,44,83.6,25.3
115,97.0,96.0,102,133.9,37.3
107,95.0,82.0,83,121.4,27.9
125,96.0,91.0,107,120.3,32.0
156,87.0,92.0,110,99.8,34.2
194,89.0,94.0,124,99.0,34.8
131,85.0,91.0,85,88.6,28.9
141,82.0,93.0,74,73.8,19.4
195,84.0,94.0,102,78.7,18.4
153,90.0,91.0,105,117.0,35.1
54,81.0,82.0,30,119.5,27.8
82,100.0,90.0,78,135.9,24.3
71,100.0,90.0,65,139.5,24.4
96,91.0,87.0,62,91.6,32.0
127,91.0,95.0,85,100.0,30.5
173,90.0,92.0,115,87.4,27.5
134,91.0,94.0,103,107.5,33.0
151,90.0,97.0,108,113.7,32.1
127,90.0,93.0,73,84.1,26.4
110,81.0,94.0,63,93.1,27.9
121,92.0,96.0,94,104.6,35.9
143,80.0,90.0,81,92.5,34.3
124,83.0,90.0,70,82.5,25.4
96,84.0,86.0,51,108.5,33.3
199,100.0,93.0,190,139.0,22.6
179,99.0,95.0,172,138.4,24.2
106,86.0,91.0,78,118.3,37.3
133,83.0,89.0,85,109.9,34.8
150,84.0,96.0,81,90.4,32.0
53,100.0,74.0,53,132.3,29.7
149,82.0,89.0,89,95.7,31.6
137,96.0,98.0,109,127.1,31.9
153,90.0,87.0,106,98.5,31.2
115,97.0,95.0,92,119.3,26.8
130,85.0,96.0,88,115.2,34.2
153,78.0,95.0,106,96.7,28.1
71,90.0,92.0,56,97.9,27.5
113,96.0,98.0,103,117.3,36.2
176,90.0,93.0,111,100.3,32.7
192,62.0,89.0,61,83.8,27.3
101,87.0,91.0,52,92.3,28.0
48,79.0,76.0,23,92.3,28.8
78,94.0,83.0,55,106.7,28.4
94,100.0,94.0,70,116.9,35.1
226,90.0,87.0,147,91.9,35.6
174,99.0,94.0,157,127.9,26.1
36,92.0,73.0,18,93.6,26.9
83,99.0,87.0,64,114.4,29.1
70,77.0,90.0,33,67.8,21.1
189,79.0,90.0,95,89.9,27.7
181,97.0,92.0,116,87.6,25.2
133,95.0,85.0,86,110.4,27.7
78,86.0,93.0,42,101.4,29.5
117,99.0,79.0,88,117.7,23.8
115,87.0,88.0,71,94.1,31.9
191,92.0,92.0,134,106.0,32.4
52,88.0,90.0,24,80.6,24.9
68,94.0,92.0,40,112.9,35.3
153,95.0,90.0,90,78.4,32.5
146,100.0,83.0,126,121.1,25.5
177,86.0,82.0,88,68.9,20.0
110,99.0,83.0,91,133.9,29.3
97,65.0,89.0,21,70.6,14.9
171,88.0,87.0,90,82.9,29.3
95,89.0,96.0,72,92.1,31.1
139,96.0,98.0,107,88.5,30.8
107,79.0,94.0,65,77.5,25.4
126,97.0,89.0,101,75.6,27.8
188,89.0,93.0,144,82.2,29.5
81,80.0,99.0,51,79.9,28.7
151,82.0,95.0,89,96.2,36.1
126,81.0,86.0,81,68.8,22.8
193,83.0,91.0,126,76.6,25.2
129,86.0,93.0,83,71.7,26.7
122,78.0,90.0,68,77.6,23.9
156,77.0,93.0,95,78.4,26.4
69,86.0,89.0,44,72.6,20.8
280,99.0,88.0,256,116.7,36.3
159,67.0,93.0,78,71.4,21.7
183,95.0,94.0,139,92.2,36.0
228,91.0,92.0,183,112.8,39.0
169,82.0,90.0,109,88.7,33.6
128,88.0,95.0,102,83.1,30.7
185,91.0,91.0,146,96.0,35.9
133,77.0,88.0,73,82.5,31.3
184,83.0,95.0,105,80.5,28.7
140,81.0,86.0,84,71.4,22.3
187,72.0,95.0,102,76.8,25.2
150,98.0,93.0,130,115.4,31.6
64,97.0,91.0,57,110.5,32.9
289,74.0,94.0,121,91.8,30.4
355,77.0,95.0,146,62.6,16.5
267,80.0,96.0,122,71.1,21.8
134,98.0,92.0,112,128.2,34.7
89,99.0,93.0,84,118.6,33.0
87,91.0,92.0,53,81.4,24.0
155,94.0,92.0,123,134.0,35.3
161,88.0,94.0,117,107.2,31.6
55,98.0,97.0,46,115.7,34.6
77,71.0,96.0,32,83.7,29.7
97,97.0,94.0,77,106.4,34.1
158,93.0,98.0,122,114.1,37.6
155,90.0,95.0,110,98.2,37.5
173,90.0,96.0,133,115.4,30.8
102,93.0,92.0,83,133.9,37.9
122,88.0,93.0,83,111.4,41.5
144,85.0,92.0,96,98.5,32.1
135,92.0,95.0,87,91.0,29.1
185,98.0,89.0,168,121.9,28.9
186,92.0,96.0,149,104.8,32.9
162,91.0,95.0,120,106.8,34.7
162,98.0,96.0,142,129.6,32.7
141,100.0,92.0,137,143.3,21.0
232,99.0,97.0,221,124.4,27.0
141,95.0,97.0,108,106.2,31.2
97,75.0,89.0,57,94.7,32.2
86,88.0,97.0,64,106.7,30.2
88,92.0,97.0,65,105.0,30.4
100,98.0,95.0,86,106.9,34.8
44,100.0,85.0,42,111.9,25.7
133,91.0,93.0,92,100.3,34.6
97,89.0,96.0,67,106.4,30.7
145,99.0,87.0,133,122.6,27.0
82,93.0,92.0,63,113.2,30.9
98,94.0,94.0,78,107.3,30.8
109,91.0,92.0,82,113.4,32.7
102,91.0,89.0,77,111.1,28.3
68,85.0,88.0,40,93.4,24.9
58,98.0,96.0,47,105.8,31.6
114,90.0,96.0,81,98.5,28.0
64,83.0,84.0,44,74.5,26.6
198,91.0,96.0,154,116.7,35.2
90,97.0,66.0,69,101.8,27.8
56,95.0,71.0,47,96.9,26.6
100,97.0,91.0,86,105.7,25.9
175,99.0,92.0,164,120.6,29.5
46,83.0,92.0,28,102.0,30.7
146,97.0,99.0,119,105.5,30.1
92,95.0,88.0,77,112.3,32.4
50,98.0,95.0,43,108.1,25.6
43,100.0,93.0,42,111.7,30.5
30,100.0,96.0,24,100.5,23.9
145,94.0,93.0,107,110.0,34.2
100,97.0,90.0,74,104.4,24.0
61,98.0,90.0,50,108.6,26.2
73,100.0,91.0,68,98.2,27.7
135,87.0,93.0,83,110.5,33.7
127,99.0,96.0,105,116.5,28.8
184,99.0,97.0,170,116.8,27.5
69,97.0,82.0,51,115.4,31.2
153,93.0,95.0,101,105.9,26.1
94,97.0,91.0,74,107.1,26.6
171,98.0,94.0,144,116.3,26.5
150,99.0,94.0,134,115.2,28.7
105,86.0,89.0,61,81.2,27.2
94,84.0,88.0,61,95.6,34.4
145,78.0,86.0,88,101.2,37.9
90,82.0,94.0,51,90.4,30.1
77,92.0,98.0,61,93.7,24.4
61,80.0,74.0,34,76.3,30.0
89,98.0,93.0,81,144.5,32.1
96,95.0,90.0,73,113.7,33.3
186,100.0,88.0,173,140.3,23.7
198,97.0,89.0,158,122.7,31.3
205,99.0,96.0,196,132.6,23.7
142,96.0,94.0,118,124.1,33.8
167,97.0,94.0,136,110.0,30.4
161,91.0,98.0,115,112.8,31.1
108,89.0,91.0,83,97.5,36.2
109,95.0,92.0,86,102.8,26.7
97,88.0,88.0,63,89.3,27.5
169,87.0,93.0,123,108.3,35.1
213,90.0,94.0,157,112.4,32.4
204,85.0,90.0,148,110.6,34.6
117,85.0,94.0,72,94.5,27.2
76,83.0,89.0,42,70.4,25.0
67,94.0,87.0,53,115.3,32.4
163,89.0,93.0,122,111.6,34.6
139,78.0,88.0,77,92.0,29.6
88,94.0,93.0,67,112.7,30.8
136,82.0,93.0,79,92.4,29.0
191,94.0,94.0,149,109.3,32.9
41,100.0,98.0,38,108.9,31.7
56,89.0,90.0,42,96.8,28.6
38,100.0,74.0,30,108.5,26.5
165,85.0,94.0,115,107.3,34.3
71,83.0,83.0,47,92.2,29.3
99,91.0,86.0,78,89.8,31.9
132,77.0,92.0,83,87.0,32.6
80,90.0,83.0,58,88.8,29.7
49,90.0,85.0,38,102.1,28.7
157,92.0,88.0,123,109.9,31.5
96,95.0,82.0,70,86.0,30.2
62,84.0,91.0,38,88.4,25.8
76,99.0,93.0,57,106.1,30.3
84,68.0,90.0,47,98.0,37.3
111,99.0,95.0,90,109.5,30.1
134,99.0,91.0,110,116.8,27.8
75,99.0,96.0,62,103.2,23.7
62,94.0,96.0,43,95.9,26.1
108,100.0,85.0,87,105.2,24.9
98,100.0,98.0,87,102.6,27.1
135,76.0,92.0,83,95.5,36.3
58,69.0,82.0,28,84.6,28.6
81,78.0,86.0,48,89.3,28.8
89,83.0,87.0,56,99.7,35.2
87,80.0,87.0,51,86.5,35.0
90,86.0,95.0,63,101.2,31.9
66,89.0,92.0,43,90.1,25.0
176,100.0,94.0,167,138.2,27.4
171,100.0,87.0,167,113.3,26.7
195,100.0,90.0,186,123.6,30.2
41,95.0,91.0,28,102.3,26.7
129,92.0,90.0,82,104.2,32.6
53,91.0,90.0,36,96.2,28.7
47,98.0,74.0,37,96.1,26.2
46,76.0,96.0,25,92.1,23.2
47,85.0,92.0,27,85.5,26.5
69,94.0,88.0,49,97.2,28.4
104,97.0,96.0,83,97.0,27.9
103,97.0,96.0,80,99.6,32.8
89,88.0,92.0,62,108.1,36.0
75,100.0,84.0,70,109.0,27.4
32,100.0,90.0,21,93.9,21.0
95,93.0,93.0,60,106.8,31.1
73,81.0,84.0,41,99.9,27.9
58,93.0,84.0,41,99.3,28.5
42,88.0,81.0,31,91.9,28.4
31,90.0,90.0,24,88.5,28.0
105,100.0,90.0,100,117.7,26.3
91,85.0,80.0,61,112.6,38.3
161,81.0,89.0,110,102.9,33.8
76,95.0,94.0,68,119.2,33.3
93,81.0,98.0,62,91.1,27.4
94,71.0,95.0,51,93.8,30.0
76,72.0,98.0,42,96.0,25.5
102,78.0,89.0,62,89.0,29.2
128,65.0,91.0,62,74.0,21.8
86,93.0,93.0,64,101.8,31.3
105,81.0,95.0,74,89.1,28.5
137,91.0,93.0,95,100.6,32.0
123,89.0,92.0,100,85.9,28.1
131,98.0,98.0,126,123.7,32.0
78,79.0,85.0,55,72.4,22.2
84,82.0,92.0,58,92.8,32.4
57,77.0,77.0,36,91.8,36.3
31,87.0,86.0,23,93.1,29.6
58,95.0,98.0,36,88.9,29.2
128,100.0,92.0,119,104.4,25.9
126,98.0,92.0,98,103.5,22.9
41,98.0,86.0,32,104.0,27.5
104,96.0,95.0,85,100.0,24.1
96,89.0,87.0,74,103.0,31.2
35,100.0,92.0,31,83.5,26.2
76,97.0,95.0,59,116.2,31.2
88,100.0,97.0,78,113.6,30.2
143,93.0,94.0,109,127.0,39.4
98,90.0,83.0,65,96.6,37.4
120,89.0,90.0,92,106.5,32.6
105,93.0,91.0,88,111.3,33.1
82,95.0,95.0,66,92.1,28.4
37,95.0,72.0,18,103.8,30.6
63,95.0,94.0,54,102.1,30.4
101,76.0,96.0,54,76.3,23.1
81,89.0,94.0,56,107.9,32.3
116,91.0,92.0,81,95.6,31.6
84,94.0,88.0,60,83.2,27.2
72,85.0,84.0,53,78.3,25.8
129,92.0,95.0,93,109.8,34.6
131,96.0,95.0,103,89.8,29.5
42,95.0,98.0,30,86.3,26.2
51,94.0,92.0,33,97.1,30.5
89,92.0,98.0,73,97.7,30.5
72,96.0,93.0,57,99.8,27.8
55,96.0,89.0,45,102.4,31.0
45,91.0,94.0,33,94.4,26.9
143,98.0,90.0,118,110.3,33.9
44,84.0,90.0,33,91.9,31.0
96,98.0,89.0,88,106.5,31.8
61,93.0,97.0,54,93.2,26.7
95,96.0,96.0,81,114.2,31.6
114,96.0,88.0,88,107.0,31.5
139,98.0,81.0,121,101.4,33.6
114,96.0,94.0,102,110.6,27.6
48,100.0,85.0,48,107.9,23.3
72,97.0,90.0,68,102.9,25.5
98,92.0,91.0,78,108.1,25.5
118,97.0,95.0,100,103.7,27.2
92,98.0,95.0,75,102.5,25.8
54,100.0,100.0,53,92.4,20.0
116,94.0,90.0,98,98.6,33.4
76,78.0,87.0,43,98.1,31.9
33,85.0,92.0,21,105.0,29.5
111,99.0,98.0,101,100.0,26.3
115,87.0,94.0,88,100.6,29.2
139,95.0,93.0,108,107.4,32.2
98,98.0,91.0,89,112.0,32.4
158,96.0,92.0,123,103.8,33.6
103,87.0,95.0,66,68.3,25.5
88,92.0,95.0,65,93.4,29.0
119,92.0,94.0,80,103.4,33.5
64,97.0,98.0,52,99.2,29.6
109,94.0,92.0,83,89.0,33.3
43,81.0,93.0,28,71.9,24.4
63,94.0,94.0,45,96.2,31.3
65,98.0,93.0,53,96.1,31.4
85,74.0,88.0,38,81.0,31.3
77,91.0,92.0,57,93.7,31.8
138,95.0,94.0,114,99.4,32.4
158,84.0,94.0,110,94.2,33.9
253,96.0,90.0,212,128.4,28.5
98,99.0,84.0,89,119.2,31.7
31,94.0,93.0,24,103.1,29.4
33,97.0,93.0,29,100.2,27.3
31,87.0,89.0,22,100.5,31.7
41,100.0,100.0,40,110.6,31.3
152,91.0,96.0,113,102.6,32.6
78,78.0,91.0,48,89.4,30.2
70,74.0,87.0,35,92.8,28.2
132,81.0,96.0,86,90.2,31.5
91,92.0,94.0,65,79.4,23.9
134,96.0,92.0,113,92.7,28.3
68,88.0,92.0,42,71.7,24.5
210,99.0,94.0,199,115.6,37.0
72,79.0,90.0,33,69.0,22.8
166,100.0,85.0,159,132.0,26.8
147,100.0,95.0,141,108.8,28.5
114,100.0,90.0,104,128.1,27.6
105,100.0,96.0,101,117.1,28.6
132,95.0,87.0,115,114.6,29.7
63,100.0,77.0,45,103.8,28.5
64,95.0,88.0,49,106.7,27.0
158,97.0,86.0,125,107.2,31.4
37,100.0,80.0,34,109.5,29.4
91,100.0,67.0,77,89.4,22.1
283,98.0,88.0,240,108.0,30.1
173,95.0,86.0,133,100.5,39.6
77,95.0,95.0,55,85.9,26.2
135,75.0,89.0,72,76.2,24.4
143,96.0,85.0,118,116.2,41.0
49,63.0,85.0,18,68.5,23.4
126,93.0,92.0,93,112.4,35.1
70,81.0,93.0,38,81.9,27.6
130,96.0,86.0,107,104.1,35.9
176,85.0,96.0,101,95.1,32.6
132,90.0,83.0,87,86.9,29.8
76,91.0,88.0,59,114.7,39.2
71,77.0,94.0,31,81.3,25.2
105,83.0,87.0,54,73.0,21.1
136,88.0,86.0,81,64.6,18.7
123,73.0,89.0,55,77.3,32.3
98,72.0,86.0,51,79.3,26.4
55,69.0,83.0,27,71.0,21.6
65,91.0,92.0,45,102.2,35.8
62,100.0,93.0,57,96.4,31.2
67,78.0,84.0,32,73.6,22.3
73,100.0,78.0,68,116.0,26.6
85,84.0,85.0,57,102.8,38.2
72,92.0,85.0,53,98.8,35.7
53,83.0,95.0,36,88.2,27.1
108,96.0,90.0,87,97.8,32.8
139,96.0,93.0,107,95.0,33.7
70,81.0,86.0,44,81.2,28.6
118,64.0,81.0,37,68.4,18.7
74,74.0,91.0,29,78.8,22.2
169,96.0,88.0,129,98.8,32.6
161,91.0,95.0,127,109.6,41.9
84,94.0,80.0,63,117.6,37.2
114,91.0,95.0,79,100.0,33.4
360,100.0,97.0,355,136.3,26.0
40,90.0,64.0,24,94.9,24.0
110,100.0,91.0,90,115.4,28.9
72,97.0,80.0,57,130.2,31.1
384,100.0,88.0,384,144.2,18.6
108,97.0,75.0,99,117.4,29.1
333,100.0,95.0,317,136.7,27.6
87,97.0,83.0,74,104.5,28.7
71,68.0,93.0,30,74.2,23.5
150,94.0,92.0,93,103.1,33.5
110,77.0,93.0,60,89.6,30.9
184,100.0,95.0,181,116.3,29.8
151,82.0,79.0,79,79.1,23.4
208,97.0,91.0,189,109.2,28.1
159,70.0,88.0,84,68.9,21.7
90,86.0,95.0,66,95.6,30.5
89,84.0,99.0,59,95.5,29.8
112,85.0,92.0,72,82.1,25.7
92,91.0,85.0,64,117.1,34.1
150,90.0,98.0,108,108.7,29.6
66,100.0,90.0,62,109.7,27.3
61,85.0,93.0,37,90.3,26.0
116,88.0,96.0,86,107.0,31.2
171,93.0,94.0,134,104.3,27.7
119,74.0,87.0,63,85.6,26.6
151,91.0,91.0,121,121.2,35.6
108,84.0,94.0,75,103.4,30.9
197,85.0,94.0,133,107.6,28.8
149,95.0,91.0,112,110.4,33.7
73,90.0,96.0,57,91.7,29.5
51,96.0,90.0,37,98.8,31.6
47,87.0,94.0,22,90.5,24.8
68,88.0,95.0,48,82.1,28.9
70,99.0,89.0,56,107.1,25.1
61,95.0,85.0,40,100.5,23.6
51,96.0,95.0,38,101.5,32.5
65,86.0,88.0,45,92.8,28.9
107,100.0,96.0,95,109.0,32.9
35,100.0,94.0,33,89.9,31.2
136,82.0,84.0,98,83.8,28.4
80,78.0,97.0,43,86.1,24.4
81,94.0,94.0,59,84.7,27.7
96,86.0,83.0,60,89.9,27.6
77,95.0,93.0,58,85.5,26.9
124,90.0,93.0,95,90.3,31.4
81,91.0,94.0,57,96.4,30.4
133,86.0,96.0,90,82.8,27.1
127,98.0,92.0,105,98.5,35.7
76,82.0,86.0,43,76.8,23.9
127,98.0,97.0,106,91.5,33.5
170,89.0,96.0,110,90.0,31.4
99,90.0,92.0,72,103.8,30.6
39,90.0,89.0,24,79.8,21.9
131,99.0,90.0,114,129.4,26.4
78,99.0,89.0,64,110.6,27.4
132,100.0,86.0,130,114.4,25.8
115,99.0,84.0,111,108.3,26.1
269,100.0,89.0,242,115.9,29.3
123,98.0,92.0,112,121.4,28.1
40,100.0,78.0,34,100.8,24.4
66,97.0,88.0,61,114.8,29.4
96,94.0,93.0,62,75.8,24.2
143,87.0,92.0,92,81.2,28.6
112,89.0,93.0,75,96.5,33.1
89,90.0,91.0,50,91.1,29.9
131,98.0,98.0,104,106.8,35.7
101,83.0,93.0,61,77.1,25.0
120,63.0,89.0,47,74.4,22.2
87,85.0,95.0,52,87.0,26.3
112,98.0,96.0,97,91.3,31.1
72,96.0,98.0,48,90.6,24.3
113,97.0,96.0,92,93.3,31.6
97,89.0,95.0,66,90.1,29.3
110,95.0,86.0,89,85.6,30.1
125,93.0,94.0,91,94.2,31.3
116,98.0,88.0,103,114.6,31.0
92,100.0,87.0,88,127.0,28.8
124,100.0,88.0,123,126.3,29.1
118,99.0,80.0,106,125.5,28.6
99,89.0,88.0,50,72.8,21.5
187,92.0,96.0,150,106.4,32.9
131,97.0,92.0,105,117.7,35.6
69,96.0,92.0,59,107.7,28.8
129,98.0,91.0,109,109.8,32.5
52,98.0,87.0,40,108.5,28.4
51,98.0,95.0,43,110.8,27.9
167,99.0,85.0,157,127.6,28.4
157,80.0,91.0,101,86.9,30.4
185,91.0,93.0,149,123.4,32.0
33,94.0,82.0,22,91.8,27.5
102,78.0,88.0,53,73.7,21.7
144,100.0,91.0,141,129.9,26.5
159,96.0,92.0,129,104.7,37.1
118,82.0,78.0,66,98.1,39.2
37,97.0,87.0,35,104.1,31.8
59,97.0,80.0,46,110.6,32.2
45,98.0,92.0,43,101.1,28.8
54,96.0,98.0,46,98.7,27.3
46,91.0,91.0,38,99.3,26.1
56,95.0,76.0,43,103.5,29.5
39,97.0,90.0,28,101.7,29.0
46,100.0,75.0,43,109.9,26.1
45,96.0,62.0,32,105.1,31.5
50,100.0,76.0,42,123.6,28.0
62,100.0,82.0,52,110.1,30.1
48,100.0,83.0,45,112.2,26.6
124,88.0,84.0,87,103.9,37.0
86,97.0,89.0,68,103.5,31.4
108,98.0,95.0,95,102.6,30.9
58,91.0,84.0,40,83.5,24.8
68,94.0,78.0,51,113.6,30.8
128,95.0,94.0,103,113.3,30.3
130,98.0,88.0,108,100.4,24.2
147,92.0,92.0,113,95.1,32.0
116,83.0,83.0,73,78.7,26.8
178,89.0,91.0,117,90.5,29.6
153,89.0,89.0,117,100.0,42.0
90,81.0,82.0,52,72.4,24.5
121,100.0,93.0,121,128.8,26.5
225,81.0,90.0,145,101.1,31.6
176,95.0,95.0,137,114.0,33.3
98,99.0,95.0,88,114.3,33.7
124,96.0,96.0,103,94.3,31.9
82,94.0,91.0,62,98.5,31.7
103,99.0,96.0,84,105.3,31.0
159,89.0,88.0,104,91.7,38.5
97,94.0,92.0,80,100.4,29.1
93,88.0,97.0,64,101.3,30.3
122,93.0,93.0,87,97.5,32.9
119,92.0,98.0,92,109.7,36.0
90,96.0,77.0,80,127.1,28.2
162,94.0,93.0,139,113.3,35.5
129,85.0,92.0,95,119.4,34.7
73,75.0,78.0,37,70.3,20.7
108,94.0,94.0,90,103.1,32.4
77,92.0,99.0,58,100.6,30.5
163,85.0,84.0,108,99.5,39.7
117,91.0,92.0,76,73.0,20.2
106,90.0,79.0,72,68.3,20.9
151,92.0,90.0,122,104.2,38.9
131,90.0,97.0,105,101.0,33.3
104,93.0,97.0,85,105.4,38.5
91,95.0,92.0,81,115.5,33.0
137,85.0,90.0,92,82.2,27.6
124,95.0,94.0,100,109.2,37.4
182,86.0,91.0,133,84.4,31.3
75,95.0,99.0,62,113.2,38.9
83,99.0,97.0,75,115.3,36.7
75,93.0,93.0,57,93.0,33.8
127,98.0,93.0,111,102.2,37.1
187,100.0,93.0,186,133.3,26.8
118,100.0,78.0,107,117.8,28.3
55,100.0,94.0,51,132.5,32.3
131,98.0,93.0,119,111.5,37.3
124,95.0,88.0,95,94.9,32.8
168,94.0,94.0,129,101.3,35.5
101,86.0,97.0,73,103.3,32.7
86,95.0,94.0,72,103.1,33.3
88,100.0,95.0,83,105.9,30.5
61,95.0,95.0,51,99.8,33.2
89,75.0,88.0,51,66.7,22.7
112,86.0,92.0,76,109.6,40.5
121,69.0,87.0,66,73.1,21.7
136,97.0,86.0,116,95.8,34.2
90,99.0,87.0,84,118.8,25.8
121,100.0,90.0,112,126.0,36.1
80,100.0,81.0,72,113.6,27.8
156,99.0,96.0,129,114.6,37.9
160,84.0,88.0,106,95.6,33.1
132,98.0,93.0,118,102.3,36.1
89,99.0,99.0,76,101.3,31.0
59,98.0,93.0,52,96.6,34.4
103,85.0,96.0,76,109.6,38.2
138,99.0,85.0,131,110.8,30.5
141,100.0,97.0,140,128.5,27.4
100,90.0,96.0,62,99.3,36.0
70,97.0,91.0,55,106.0,32.5
173,88.0,93.0,125,105.1,40.0
44,95.0,91.0,32,84.0,26.0
32,94.0,94.0,27,99.3,29.8
76,86.0,88.0,61,105.8,28.7
133,100.0,88.0,112,119.7,30.7
52,98.0,96.0,44,114.8,24.6
61,98.0,92.0,53,111.1,28.0
102,76.0,90.0,55,81.1,25.4
99,85.0,87.0,65,98.4,33.4
149,89.0,90.0,99,85.2,24.2
146,99.0,90.0,135,116.6,29.6
143,97.0,87.0,123,124.2,38.9
133,83.0,87.0,92,101.6,36.6
100,77.0,87.0,61,77.5,26.3
123,78.0,91.0,68,92.7,32.4
143,89.0,94.0,105,106.8,35.9
131,89.0,91.0,96,92.2,30.7
120,88.0,87.0,88,107.2,37.9
119,87.0,87.0,95,116.3,40.8
199,90.0,95.0,132,111.7,39.3
103,83.0,90.0,62,91.3,28.9
96,85.0,89.0,66,111.8,36.6
104,86.0,89.0,69,81.5,27.7
178,89.0,91.0,127,95.7,34.1
61,87.0,83.0,35,86.8,29.8
111,86.0,92.0,77,108.4,33.8
450,99.0,91.0,431,136.1,25.2
113,100.0,91.0,109,131.5,27.0
185,100.0,90.0,185,144.1,18.9
133,98.0,94.0,120,126.0,31.2
147,94.0,92.0,121,130.5,36.0
171,98.0,93.0,157,139.3,36.7
126,92.0,87.0,101,125.4,32.0
111,72.0,87.0,60,80.1,25.5
81,88.0,89.0,58,93.8,28.6
76,96.0,89.0,55,106.5,30.7
48,98.0,91.0,40,100.7,27.3
78,90.0,96.0,59,93.9,28.1
76,84.0,95.0,46,95.6,29.8
104,94.0,96.0,82,102.8,31.5
89,88.0,94.0,48,98.9,28.7
58,93.0,91.0,46,99.4,28.0
189,98.0,83.0,158,117.3,30.3
79,96.0,93.0,61,108.4,30.2
193,80.0,92.0,110,88.9,33.1
80,99.0,93.0,69,116.3,29.6
